,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
1675,U001,200580232,INTERR corporation,2020-03-13 09:15:20.812500000,2020,1930581454,2020-02-28,2020-03-09,2020-02-28,NA10,41819.75,0-15
1676,U001,200331749,SYSC in,2020-06-04 14:51:42.750000000,2020,1930839712,2020-05-05,2020-05-20,2020-05-05,NAA8,18089.46,16-30
1677,U001,200772670,ASSOCIAT systems,2020-03-30 02:00:05.312500000,2020,1930615230,2020-06-03,2020-03-21,2020-03-06,NAU5,4527.15,0-15
1678,U001,200769623,WAL-MAR systems,2020-04-06 13:18:18.562500000,2020,1930710385,2020-03-29,2020-04-13,2020-03-29,NAH4,661.11,
1679,CA02,140104440,SO co,2020-04-03 11:39:38.000000000,2020,2960626566,2020-08-04,2020-04-18,2020-04-08,CA10,909.111,
1680,U001,100031704,DELHAIZE ,2020-03-04 20:45:12.750000000,2020,1930668528,2020-03-19,2020-04-03,2020-03-19,NAA8,83494.71,
1681,U001,200769623,WAL-MAR corporation,2020-05-26 21:38:04.000000000,2020,1930778945,2020-04-13,2020-04-28,2020-04-13,NAH4,16120.08,16-30
1682,U001,200519201,KROGE trust,2020-05-09 23:17:54.500000000,2020,1930808236,2020-04-21,2020-05-06,2020-04-21,NAA8,42672.32,0-15
1683,U001,200700919,US  corp,2020-04-28 05:08:14.039062500,2020,1930782921,2020-04-13,2020-04-28,2020-04-13,NAA8,38092.46,0-15
1684,U001,200707822,PUBLI corp,2020-03-31 11:32:20.250000000,2020,1930793908,2020-04-17,2020-05-02,2020-04-17,NAA8,141429.45,
1685,U001,200772595,SAFEW trust,2020-03-27 08:13:44.750000000,2020,1930585264,2020-03-03,2020-03-18,2020-03-03,NAA8,46131.46,0-15
1686,U001,200769623,WAL-MAR corp,2020-05-12 01:03:15.250000000,2020,1930760017,2020-08-04,2020-04-23,2020-04-08,NAH4,61303.77,16-30
1687,U001,200769623,WAL-MAR corp,2020-05-16 01:20:52.125000000,2020,1930774969,2020-11-04,2020-04-26,2020-04-11,NAH4,10824.76,16-30
1688,U001,200769623,WAL-MAR co,2020-05-17 22:23:58.250000000,2020,1930729945,2020-02-04,2020-04-17,2020-04-02,NAH4,6532.6,31-45
1689,U001,200769623,WAL-MAR systems,2020-03-08 12:35:42.718750000,2020,1930576923,2020-02-27,2020-03-13,2020-02-27,NAH4,3270.04,
1690,U001,200794332,COST llc,2020-03-29 12:12:09.875000000,2020,1930585834,2020-04-03,2020-03-19,2020-03-04,NAAX,14204.38,0-15
1691,U001,200875680,MINERS  corporation,2020-06-10 02:43:43.875000000,2020,1930897103,2020-05-13,2020-05-28,2020-05-13,NAA8,77253.74,0-15
1692,CA02,140104423,METRO  corporation,2020-05-14 22:03:09.062500000,2020,2960632641,2020-06-05,2020-05-18,2020-05-08,CA10,68971.385,
1693,U001,200705742,DOT ,2020-04-17 19:36:20.250000000,2020,1930768592,2020-09-04,2020-04-29,2020-04-09,NAD1,847.36,
1694,U001,200704858,WAKE us,2020-04-13 13:50:09.375000000,2020,1930803023,2020-04-22,2020-05-07,2020-04-22,NAA8,19111.37,
1695,U001,200706844,WINC associates,2020-06-10 05:39:12.375000000,2020,1930839902,2020-05-05,2020-05-20,2020-05-05,NAA8,7523.04,16-30
1696,U001,200769623,WAL-MAR in,2020-05-04 06:30:40.750000000,2020,1930580065,2020-02-03,2020-03-17,2020-03-02,NAH4,47540.04,46-60
1697,U001,200769623,WAL-MAR foundation,2020-06-18 15:29:37.750000000,2020,1930892042,2020-12-05,2020-05-27,2020-05-12,NAH4,661.11,16-30
1698,U001,200726979,BJ'S  co,2020-04-26 15:41:11.375000000,2020,1930840013,2020-04-30,2020-05-15,2020-04-30,NAA8,500.16,
1699,U001,200729290,KROGER co,2020-04-06 04:46:11.945312500,2020,1930683553,2020-03-21,2020-04-05,2020-03-21,NAA8,105376.43,0-15
1700,U001,200936373,SUPE corp,2020-03-09 14:45:51.250000000,2020,1930720244,2020-03-31,2020-04-15,2020-03-31,NAA8,72519.01,
1701,U001,200769623,WAL-MAR foundation,2020-05-10 04:00:17.156250000,2020,1930832424,2020-04-29,2020-05-14,2020-04-29,NAH4,21035.23,
1702,U001,200759878,SA associates,2020-04-08 15:42:14.250000000,2020,1930580441,2020-02-28,2020-05-03,2020-02-28,NAGD,6303.0,
1703,CA02,140106408,WAL-M llc,2020-04-20 13:59:45.125000000,2020,2960629758,2020-04-23,2020-05-04,2020-04-24,CA10,24332.532,
1704,U001,200936373,SUPE ,2020-05-09 02:44:53.500000000,2020,1930752673,2020-06-04,2020-04-21,2020-04-06,NAA8,106517.9,16-30
1705,U001,200744019,TARG corporation,2020-04-16 23:10:44.375000000,2020,1930751198,2020-05-04,2020-04-20,2020-04-05,NAA8,50062.77,
1706,U001,200762301,C&S WH us,2020-06-09 19:46:40.750000000,2020,1930768620,2020-09-04,2020-06-13,2020-04-09,NAGD,959.61,
1707,CA02,140104409,LOB systems,2020-04-27 15:20:28.750000000,2020,2960624368,2020-03-29,2020-04-12,2020-04-02,CA10,52387.272000000004,16-30
1708,U001,200353024,DECA systems,2020-03-19 02:24:17.250000000,2020,1930689857,2020-03-24,2020-04-08,2020-03-16,NAM4,3310.38,
1709,U001,200418007,AM co,2020-05-18 23:04:44.500000000,2020,1930787546,2020-04-17,2020-06-21,2020-04-17,NAGD,27417.6,
1710,U001,200762301,C&S WH associates,2020-04-27 01:38:42.125000000,2020,1930826517,2020-04-26,2020-05-11,2020-04-26,NAC6,93114.3,
1711,U001,200705372,FR co,2020-03-22 15:33:40.687500000,2020,1930627722,2020-11-03,2020-03-26,2020-03-11,NAA8,62119.47,
1712,U001,200769623,WAL-MAR trust,2020-05-30 18:55:28.750000000,2020,1930778119,2020-04-13,2020-04-28,2020-04-13,NAH4,396.78,31-45
1713,U001,200353024,DECA foundation,2020-04-22 18:37:42.726562500,2020,1930761949,2020-08-04,2020-04-24,2020-04-01,NAM4,3596.62,
1714,U001,200769623,WAL-MAR ,2020-05-02 07:34:52.888671875,2020,1930799517,2020-04-17,2020-05-02,2020-04-17,NAH4,943.12,0-15
1715,U001,200974851,RESTA in,2020-02-10 07:36:06.000000000,2020,1930666824,2020-03-18,2020-04-02,2020-03-18,NAA8,3297.99,
1716,U001,200769623,WAL-MAR ,2020-06-04 07:43:45.125000000,2020,1930877806,2020-08-05,2020-05-23,2020-05-08,NAH4,325.02,0-15
1717,U001,200900909,SYSCO foundation,2020-03-07 17:34:00.062500000,2020,1930581781,2020-02-28,2020-03-14,2020-02-28,NAA8,858.73,
1718,U001,200769623,WAL-MAR llc,2020-04-02 22:40:17.625000000,2020,1930717400,2020-03-29,2020-04-13,2020-03-29,NAH4,63035.4,
1719,U001,200769623,WAL-MAR foundation,2020-04-03 12:18:18.765625000,2020,1930672201,2020-03-20,2020-04-04,2020-03-20,NAH4,1012.5,
1720,U001,200762950,HAR corporation,2020-05-24 19:31:05.875000000,2020,1930837978,2020-01-05,2020-05-16,2020-05-01,NAA8,94283.78,0-15
1721,U001,200704045,RA corp,2020-03-10 18:47:00.875000000,2020,1930635774,2020-11-03,2020-03-26,2020-03-11,NAA8,17283.51,
1722,U001,200769623,WAL-MAR us,2020-06-14 07:10:06.250000000,2020,1930878065,2020-09-05,2020-05-24,2020-05-09,NAH4,50992.43,16-30
1723,U001,200719300,SYSTEMS co,2020-04-11 12:48:54.250000000,2020,1930809941,2020-04-24,2020-05-14,2020-04-24,NAD1,18432.0,
1724,U001,200820380,SMITH'S associates,2020-03-08 02:34:45.500000000,2020,1930685430,2020-03-22,2020-04-06,2020-03-22,NAA8,38166.64,
1725,CA02,140104429,COSTCO ,2020-04-13 00:31:08.000000000,2020,2960626584,2020-12-04,2020-04-24,2020-04-14,CA10,12998.796999999999,
1726,U001,200759878,SA ,2020-03-28 15:45:14.750000000,2020,1930823938,2020-04-26,2020-05-11,2020-04-26,NAH4,31649.6,
1727,U001,200769623,WAL-MAR systems,2020-04-09 14:51:34.875000000,2020,1930690594,2020-03-24,2020-04-08,2020-03-24,NAH4,39980.57,0-15
1728,U001,200759878,SA trust,2020-04-23 12:45:57.031250000,2020,1930737322,2020-04-04,2020-04-19,2020-04-04,NAH4,29146.92,0-15
1729,U001,200792283,SYSCO  foundation,2020-04-08 10:15:36.312500000,2020,1930655638,2020-03-16,2020-04-17,2020-03-16,NA32,6272.27,
1730,U001,200769623,WAL-MAR associates,2020-04-17 23:24:23.000000000,2020,1930725148,2020-03-31,2020-04-15,2020-03-31,NAH4,15393.24,0-15
1731,U001,200769623,WAL-MAR corp,2020-05-26 21:38:04.000000000,2020,1930779802,2020-04-13,2020-04-28,2020-04-13,NAH4,19609.14,16-30
1732,CA02,140104440,SO corp,2020-04-13 15:27:52.000000000,2020,2960629372,2020-04-20,2020-05-01,2020-04-21,CA10,49356.26499999999,
1733,U001,200769623,WAL-MAR corporation,2020-05-31 08:46:58.250000000,2020,1930723957,2020-02-04,2020-04-17,2020-04-02,NAH4,25747.27,31-45
1734,U001,200769623,WAL-MAR associates,2020-04-11 11:40:17.625000000,2020,1930683862,2020-03-22,2020-04-06,2020-03-22,NAH4,12268.72,0-15
1735,U001,200668077,IN-N- llc,2020-04-16 09:05:51.843750000,2020,1930719486,2020-03-04,2020-04-13,2020-04-03,NA10,26582.4,0-15
1736,U001,200705742,DOT in,2020-04-24 16:59:14.640625000,2020,1930688665,2020-03-24,2020-04-27,2020-03-24,NAAW,2374.15,
1737,U001,200762950,HAR in,2020-02-21 15:24:18.875000000,2020,1930577321,2020-02-27,2020-03-13,2020-02-27,NAA8,50826.49,
1738,U001,200786288,FAMILY trust,2020-04-18 21:35:01.515625000,2020,1930738131,2020-04-04,2020-04-19,2020-04-04,NAC6,13852.17,
1739,U001,200744019,TARG associates,2020-04-19 13:33:42.250000000,2020,1930822669,2020-04-25,2020-05-10,2020-04-25,NAA8,3031.94,
1740,U001,100031704,DELHAIZE co,2020-04-02 00:28:49.125000000,2020,1930580832,2020-01-03,2020-03-16,2020-03-01,NAA8,108144.05,16-30
1741,U001,200769623,WAL-MAR ,2020-05-29 22:16:26.750000000,2020,1930782959,2020-04-15,2020-04-30,2020-04-15,NAH4,18034.56,16-30
1742,U001,200752302,KROGER associates,2020-04-11 05:12:16.187500000,2020,1930670169,2020-03-20,2020-04-04,2020-03-20,NAA8,45098.62,0-15
1743,U001,200705742,DOT in,2020-04-30 06:46:50.500000000,2020,1930814577,2020-04-23,2020-05-13,2020-04-23,NAD1,3188.72,
1744,U001,200769623,WAL-MAR systems,2020-06-16 06:23:07.250000000,2020,1930879640,2020-11-05,2020-05-26,2020-05-11,NAH4,47556.5,16-30
1745,U001,200769623,WAL-MAR systems,2020-05-04 17:20:57.203125000,2020,1930802226,2020-04-20,2020-05-05,2020-04-20,NAH4,355.93,
1746,CA02,140104409,LOB foundation,2020-03-10 09:12:54.000000000,2020,2960622254,2020-03-26,2020-04-13,2020-04-03,CA10,4610.6759999999995,
1747,U001,200704045,RA corporation,2020-06-01 08:24:28.125000000,2020,1930855337,2020-04-05,2020-05-19,2020-05-04,NAA8,37178.54,0-15
1748,U001,200769623,WAL-MAR corporation,2020-04-16 23:21:43.875000000,2020,1930723191,2020-03-31,2020-04-15,2020-03-31,NAH4,42988.18,0-15
1749,U001,200769623,WAL-MAR corporation,2020-06-20 12:06:31.250000000,2020,1930847688,2020-03-05,2020-05-18,2020-05-03,NAH4,13242.28,31-45
1750,U001,100021540,MASTER associates,2020-04-18 00:53:13.375000000,2020,1930825369,2020-04-24,2020-05-04,2020-04-24,NA10,41543.75,
1751,CA02,140104429,COSTCO foundation,2020-03-22 00:01:20.812500000,2020,2960621408,2020-03-16,2020-03-28,2020-03-18,CA10,41315.435,
1752,U001,200705742,DOT us,2020-04-02 04:37:54.062500000,2020,1930576842,2020-02-27,2020-03-30,2020-02-27,NA32,15547.6,0-15
1753,U001,200762301,C&S WH llc,2020-03-24 23:03:48.554687500,2020,1930629348,2020-11-03,2020-03-26,2020-03-11,NAC6,7901.99,
1754,U013,100009932,SYSCO IN associates,2020-03-28 03:08:38.625000000,2020,1991841227,2020-03-16,2020-04-15,2020-03-16,NAVE,32167.82,
1755,U001,200769623,WAL-MAR llc,2020-04-10 12:26:20.875000000,2020,1930624204,2020-09-03,2020-03-24,2020-03-09,NAH4,44686.42,16-30
1756,U001,200769623,WAL-MAR ,2020-05-31 13:09:22.000000000,2020,1930723065,2020-01-04,2020-04-16,2020-04-01,NAH4,16274.78,46-60
1757,U001,200230690,DECA us,2020-04-06 11:58:37.750000000,2020,1930599722,2020-04-03,2020-03-24,2020-03-01,NAM4,2672.36,0-15
1758,U001,200152991,JET foundation,2020-04-21 17:56:08.500000000,2020,1930595973,2020-03-03,2020-03-23,2020-03-03,NAD1,1513.3,16-30
1759,U001,200794332,COST corporation,2020-04-20 17:02:25.375000000,2020,1930647562,2020-03-13,2020-03-28,2020-03-13,NAAX,36479.79,16-30
1760,U001,100031704,DELHAIZE ,2020-04-20 22:10:18.250000000,2020,1930641400,2020-11-03,2020-03-26,2020-03-11,NAA8,105219.75,16-30
1761,U001,200729290,KROGER corporation,2020-05-05 02:27:10.093750000,2020,1930818642,2020-04-24,2020-05-09,2020-04-24,NAA8,60821.6,
1762,U013,100053763,MASSY D co,2020-06-21 14:28:52.250000000,2020,1991841451,2020-09-04,2020-05-09,2020-04-09,NAVE,4563.0,31-45
1763,U001,200799180,CHEN in,2020-02-05 08:40:15.250000000,2020,1930616766,2020-09-03,2020-03-24,2020-03-09,NAA8,37329.07,
1764,U001,200736337,SYSCO F foundation,2020-05-10 13:59:33.000000000,2020,1930829633,2020-01-05,2020-05-16,2020-05-01,NAA8,3835.48,
1765,U001,200769623,WAL-MAR co,2020-03-02 18:19:09.250000000,2020,1930575712,2020-02-27,2020-03-13,2020-02-27,NAH4,1164.87,
1766,U001,200077943,HERR co,2020-04-29 22:28:30.125000000,2020,1930713401,2020-03-31,2020-04-15,2020-03-31,NAA8,71248.8,0-15
1767,U001,200769623,WAL-MAR co,2020-04-21 23:28:50.250000000,2020,1930622736,2020-10-03,2020-03-25,2020-03-10,NAH4,35178.44,16-30
1768,U001,200777735,NASH  corp,2020-04-04 08:51:23.500000000,2020,1930723362,2020-02-04,2020-04-17,2020-04-02,NAA8,7098.49,
1769,U001,200762301,C&S WH corporation,2020-03-01 15:32:38.750000000,2020,1930581608,2020-02-29,2020-03-15,2020-02-29,NAC6,30731.01,
1770,U001,200769623,WAL-MAR associates,2020-05-10 00:06:30.687500000,2020,1930835857,2020-04-29,2020-05-14,2020-04-29,NAH4,3984.48,
1771,U001,200769623,WAL-MAR systems,2020-04-07 22:54:42.000000000,2020,1930709077,2020-03-28,2020-04-12,2020-03-28,NAH4,49025.82,
1772,U001,200769623,WAL-MAR us,2020-04-28 00:41:01.250000000,2020,1930594113,2020-04-03,2020-03-19,2020-03-04,NAH4,66082.99,31-45
1773,U001,200769623,WAL-MAR associates,2020-05-12 11:11:52.437500000,2020,1930796908,2020-04-16,2020-05-01,2020-04-16,NAH4,1414.69,0-15
1774,U001,200769623,WAL-MAR systems,2020-05-24 23:44:50.000000000,2020,1930751108,2020-05-04,2020-04-20,2020-04-05,NAH4,33101.38,31-45
1775,U001,200729290,KROGER corporation,2020-04-07 06:02:11.687500000,2020,1930638438,2020-12-03,2020-03-27,2020-03-12,NAA8,11656.58,0-15
1776,U001,200020431,DEC us,2020-05-09 01:01:18.750000000,2020,1930859928,2020-05-05,2020-05-24,2020-05-01,NAM4,229.44,
1777,U001,200726979,BJ'S  llc,2020-03-30 22:41:23.156250000,2020,1930675255,2020-03-20,2020-04-04,2020-03-20,NAA8,359.69,
1778,U001,200759878,SA systems,2020-05-03 23:40:41.250000000,2020,1930622829,2020-09-03,2020-05-13,2020-03-09,NAGD,3191.4,
1779,U001,200772670,ASSOCIAT systems,2020-03-26 15:09:38.937500000,2020,1930669794,2020-03-18,2020-04-02,2020-03-18,NAU5,7587.35,
1780,U001,200776463,KROGE foundation,2020-05-06 17:41:36.937500000,2020,1930780690,2020-04-13,2020-04-28,2020-04-13,NAA8,131751.56,0-15
1781,U001,200799367,MCL associates,2020-06-22 06:27:07.500000000,2020,1930872192,2020-07-05,2020-05-22,2020-05-07,NAA8,81354.5,31-45
1782,U001,200759878,SA systems,2020-04-24 07:14:51.406250000,2020,1930740014,2020-04-04,2020-04-19,2020-04-04,NAH4,32698.8,0-15
1783,U001,200353024,DECA corporation,2020-03-30 00:35:06.625000000,2020,1930606646,2020-05-03,2020-03-08,2020-03-01,NAM1,8224.26,16-30
1784,U001,200726979,BJ'S  in,2020-03-19 02:16:56.125000000,2020,1930637739,2020-12-03,2020-03-27,2020-03-12,NAA8,476.92,
1785,CA02,140104440,SO corp,2020-04-06 23:58:50.906250000,2020,2960626405,2020-02-04,2020-04-13,2020-04-03,CA10,55272.119,
1786,U001,200759878,SA corporation,2020-05-16 09:56:24.000000000,2020,1930756203,2020-08-04,2020-05-23,2020-04-08,NAWP,125908.33,
1787,U001,200711029,WEGMAN in,2020-04-12 17:11:34.687500000,2020,1930750176,2020-08-04,2020-04-23,2020-04-08,NAA8,2267.39,
1788,U001,200752302,KROGER associates,2020-05-02 08:56:50.375000000,2020,1930740344,2020-05-04,2020-04-20,2020-04-05,NAA8,65594.97,0-15
1789,U001,200418007,AM ,2020-04-27 23:48:06.000000000,2020,1930802768,2020-04-21,2020-05-06,2020-04-21,NAA8,24960.0,
1790,U001,200020431,DEC associates,2020-03-31 03:08:38.250000000,2020,1930605345,2020-05-03,2020-03-24,2020-03-01,NAM4,3478.16,0-15
1791,CA02,140104340,COLABOR  ,2020-04-02 10:55:15.046875000,2020,2960624307,2020-03-24,2020-04-05,2020-03-26,CA10,6760.446,
1792,U001,200726979,BJ'S  corp,2020-04-11 10:12:54.062500000,2020,1930752466,2020-03-04,2020-04-18,2020-04-03,NAA8,190.38,
1793,U001,200769623,WAL-MAR us,2020-06-01 06:22:28.500000000,2020,1930726931,2020-01-04,2020-04-16,2020-04-01,NAH4,46660.46,46-60
1794,U001,200769623,WAL-MAR corp,2020-05-03 01:25:44.726562500,2020,1930798083,2020-04-19,2020-05-04,2020-04-19,NAH4,61.29,
1795,U001,200780383,MEIJ co,2020-04-04 13:19:40.750000000,2020,1930584882,2020-01-03,2020-03-16,2020-03-01,NAA8,154565.53,16-30
1796,U001,CCU013,KRAFT F associates,2020-03-15 23:07:58.250000000,2020,1930570342,2020-02-27,2020-02-27,2020-02-27,NAX2,14360.96,16-30
1797,U001,100031704,DELHAIZE trust,2020-03-17 09:58:28.250000000,2020,1930789449,2020-04-15,2020-04-30,2020-04-15,NAA8,74794.5,
1798,U001,200592182,DECA associates,2020-03-10 12:05:00.500000000,2020,1930690496,2020-03-25,2020-03-26,2020-03-16,NAM2,7749.38,
1799,U001,200744019,TARG co,2020-04-11 10:18:45.625000000,2020,1930653687,2020-03-16,2020-03-31,2020-03-16,NAA8,4970.2,0-15
1800,U001,200769623,WAL-MAR llc,2020-04-04 17:51:30.375000000,2020,1930692365,2020-03-25,2020-04-09,2020-03-25,NAH4,37995.86,
1801,U001,200726979,BJ'S  corporation,2020-04-14 16:30:35.250000000,2020,1930779467,2020-04-13,2020-04-28,2020-04-13,NAA8,442.2,
1802,CA02,140105847,GORDON F ,2020-05-30 06:43:51.250000000,2020,2960630524,2020-04-24,2020-05-05,2020-04-25,CA10,2992.0799999999995,16-30
1803,U001,200769623,WAL-MAR corporation,2020-06-12 17:54:15.500000000,2020,1930855633,2020-05-05,2020-05-20,2020-05-05,NAH4,4766.39,16-30
1804,U001,200769623,WAL-MAR corporation,2020-04-13 00:25:11.500000000,2020,1930664202,2020-03-17,2020-04-01,2020-03-17,NAH4,3228.13,0-15
1805,U001,200290370,BARGAIN  corporation,2020-04-18 00:33:17.187500000,2020,1930683797,2020-03-25,2020-04-09,2020-03-25,NAA8,13824.0,0-15
1806,U001,200794332,COST us,2020-06-01 15:25:29.000000000,2020,1930725446,2020-02-04,2020-04-17,2020-04-02,NAAX,8793.09,46-60
1807,U001,200418007,AM co,2020-04-23 14:24:44.000000000,2020,1930843446,2020-03-05,2020-05-18,2020-05-03,NAA8,1640.82,
1808,U001,200707822,PUBLI llc,2020-04-13 10:55:37.125000000,2020,1930776844,2020-11-04,2020-04-26,2020-04-11,NAA8,80483.28,
1809,U001,200752302,KROGER systems,2020-03-11 05:01:45.937500000,2020,1930608147,2020-07-03,2020-03-22,2020-03-07,NAA8,96021.62,
1810,U001,200230690,DECA associates,2020-04-05 00:15:30.062500000,2020,1930600002,2020-04-03,2020-03-24,2020-03-01,NAM4,1016.76,0-15
1811,U001,200726979,BJ'S  us,2020-04-29 16:46:02.359375000,2020,1930780220,2020-04-13,2020-04-28,2020-04-13,NAA8,298.62,0-15
1812,U001,200772670,ASSOCIAT ,2020-05-16 07:08:43.750000000,2020,1930657232,2020-03-16,2020-05-20,2020-03-16,NAGD,292.79,
1813,U001,200799367,MCL foundation,2020-04-26 22:36:38.250000000,2020,1930660496,2020-03-23,2020-04-07,2020-03-23,NAA8,23362.19,16-30
1814,U001,200936373,SUPE ,2020-03-14 09:37:26.250000000,2020,1930708758,2020-03-26,2020-04-10,2020-03-26,NAA8,154972.96,
1815,U001,200230690,DECA systems,2020-04-15 00:56:41.875000000,2020,1930808513,2020-04-21,2020-04-23,2020-04-16,NAM1,4069.05,
1816,U001,200769623,WAL-MAR co,2020-05-08 03:57:05.617187500,2020,1930808707,2020-04-22,2020-05-07,2020-04-22,NAH4,9295.29,0-15
1817,U001,200793568,SUPE co,2020-03-20 12:56:40.750000000,2020,1930726880,2020-03-31,2020-04-15,2020-03-31,NAA8,49134.73,
1818,CA02,140104225,SAVE-ON- corporation,2020-02-27 02:04:42.500000000,2020,2960622531,2020-03-20,2020-03-30,2020-03-20,CA10,66282.993,
1819,U001,200769623,WAL-MAR us,2020-03-22 07:09:49.750000000,2020,1930577624,2020-02-29,2020-03-15,2020-02-29,NAH4,18107.65,0-15
1820,U001,200782001,GORDO associates,2020-04-10 14:12:43.406250000,2020,1930674649,2020-03-23,2020-04-07,2020-03-23,NAA8,57249.4,0-15
1821,U001,200743123,KROGER us,2020-04-26 07:28:22.312500000,2020,1930799195,2020-04-21,2020-05-06,2020-04-21,NAA8,16818.28,
1822,U001,200729290,KROGER corporation,2020-04-17 00:48:08.875000000,2020,1930759999,2020-08-04,2020-04-23,2020-04-08,NAA8,28485.01,
1823,U001,200782669,SYGMA in,2020-06-01 17:21:56.125000000,2020,1930858165,2020-04-05,2020-05-19,2020-05-04,NAA8,21520.88,0-15
1824,U001,200706844,WINC trust,2020-04-20 00:06:14.593750000,2020,1930718951,2020-03-31,2020-04-15,2020-03-31,NAA8,42607.76,0-15
1825,U001,200796637,MERCH associates,2020-04-10 11:03:28.265625000,2020,1930691338,2020-03-24,2020-04-08,2020-03-24,NAA8,48735.45,0-15
1826,U001,200353024,DECA us,2020-05-18 07:43:59.593750000,2020,1930879090,2020-08-05,2020-05-24,2020-05-01,NAM4,3193.86,
1827,U001,200780825,SYSCO FO systems,2020-03-31 02:41:58.250000000,2020,1930794508,2020-04-16,2020-05-01,2020-04-16,NAA8,11988.61,
1828,U001,200769623,WAL-MAR trust,2020-05-21 18:15:13.500000000,2020,1930773606,2020-10-04,2020-04-25,2020-04-10,NAH4,20050.72,16-30
1829,U001,200726979,BJ'S  associates,2020-04-12 03:08:35.250000000,2020,1930751839,2020-05-04,2020-04-20,2020-04-05,NAA8,63.46,
1830,U001,200769623,WAL-MAR us,2020-04-22 02:00:26.250000000,2020,1930619126,2020-06-03,2020-03-21,2020-03-06,NAH4,478.73,31-45
1831,U001,200793568,SUPE associates,2020-03-30 03:25:14.625000000,2020,1930760314,2020-07-04,2020-04-22,2020-04-07,NAA8,1384.72,
1832,U001,200762301,C&S WH in,2020-03-29 00:01:36.250000000,2020,1930723688,2020-03-31,2020-04-15,2020-03-31,NAC6,15451.77,
1833,U001,200769623,WAL-MAR in,2020-05-15 10:51:44.000000000,2020,1930749608,2020-05-04,2020-04-20,2020-04-05,NAH4,1792.66,16-30
1834,U001,200780383,MEIJ us,2020-04-07 19:27:22.625000000,2020,1930664890,2020-03-17,2020-04-01,2020-03-17,NAA8,89400.31,0-15
1835,U001,100030964,NATURA corp,2020-05-26 15:43:01.500000000,2020,1930642801,2020-12-03,2020-03-27,2020-03-12,NAA8,25225.2,Greatar than 60
1836,U001,200785971,SYSCO  associates,2020-05-28 22:10:09.250000000,2020,1930844390,2020-01-05,2020-05-16,2020-05-01,NAA8,3005.74,0-15
1837,U001,200229974,DARDEN D co,2020-04-27 01:49:03.750000000,2020,1930645110,2020-03-24,2020-04-08,2020-03-24,NAA8,17109.62,16-30
1838,U001,200762301,C&S WH ,2020-05-16 14:15:29.562500000,2020,1930653639,2020-03-16,2020-05-20,2020-03-16,NAGD,767.69,
1839,U001,200741174,M B  us,2020-03-23 07:59:05.500000000,2020,1930768607,2020-09-04,2020-04-24,2020-04-09,NAA8,19919.09,
1840,U001,200726979,BJ'S  co,2020-03-05 08:32:01.500000000,2020,1930655662,2020-03-18,2020-04-02,2020-03-18,NAA8,9222.81,
1841,U001,200769623,WAL-MAR in,2020-04-25 11:39:54.500000000,2020,1930624877,2020-10-03,2020-03-25,2020-03-10,NAH4,14120.48,31-45
1842,U001,200762301,C&S WH systems,2020-03-28 12:44:18.750000000,2020,1930800605,2020-04-19,2020-05-04,2020-04-19,NAC6,67049.7,
1843,U001,200759878,SA us,2020-03-09 04:42:47.250000000,2020,1930667391,2020-03-19,2020-04-03,2020-03-19,NAH4,23954.17,
1844,U001,200769623,WAL-MAR in,2020-05-13 01:27:03.000000000,2020,1930773416,2020-10-04,2020-04-25,2020-04-10,NAH4,4644.04,16-30
1845,U001,200769623,WAL-MAR us,2020-05-05 07:19:15.500000000,2020,1930585851,2020-02-03,2020-03-17,2020-03-02,NAH4,63964.58,46-60
1846,U001,200769623,WAL-MAR co,2020-06-25 09:59:36.750000000,2020,1930842372,2020-01-05,2020-05-16,2020-05-01,NAH4,9451.33,31-45
1847,U001,200726979,BJ'S  in,2020-03-22 12:00:07.937500000,2020,1930592847,2020-06-03,2020-03-21,2020-03-06,NAA8,9222.81,0-15
1848,U001,200416837,DEC llc,2020-03-31 11:19:17.750000000,2020,1930812604,2020-04-22,2020-04-26,2020-04-16,NAM2,12215.58,
1849,U001,200723794,MID MO corporation,2020-03-20 22:46:11.375000000,2020,1930623165,2020-10-03,2020-03-25,2020-03-10,NAA8,94647.64,
1850,U001,200353024,DECA systems,2020-04-19 20:03:55.500000000,2020,1930813160,2020-04-22,2020-05-09,2020-04-16,NAM4,890.66,
1851,U001,200790107,ROU us,2020-02-28 21:13:31.750000000,2020,1930690821,2020-03-23,2020-04-07,2020-03-23,NAC6,45459.95,
1852,U001,200769623,WAL-MAR foundation,2020-06-15 21:00:46.125000000,2020,1930885428,2020-11-05,2020-05-26,2020-05-11,NAH4,6832.71,16-30
1853,U001,100001196,DOLLAR trust,2020-06-18 19:09:50.250000000,2020,1930857501,2020-05-05,2020-05-20,2020-05-05,NAA8,9735.16,16-30
1854,U001,200592182,DECA systems,2020-04-10 01:59:19.500000000,2020,1930837992,2020-04-29,2020-05-09,2020-04-16,NAM4,2351.96,
1855,U001,200769623,WAL-MAR in,2020-05-07 02:26:58.375000000,2020,1930793324,2020-04-17,2020-05-02,2020-04-17,NAH4,32352.32,0-15
1856,U001,200769623,WAL-MAR foundation,2020-05-04 00:02:01.625000000,2020,1930766061,2020-09-04,2020-04-24,2020-04-09,NAH4,7053.94,0-15
