,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
820,U001,200769623,WAL-MAR co,2020-09-09 22:22:38.750000000,2020,1930703372,2020-03-26,2020-10-04,2020-03-26,NAH4,33089.48,
821,U001,200723794,MID MO corporation,2020-05-14 23:45:18.484375000,2020,1930838646,2020-01-05,2020-05-16,2020-01-05,NAA8,52877.06,
822,U001,200794332,COST co,2020-05-21 10:13:41.000000000,2020,1930708554,2020-03-30,2020-04-14,2020-03-30,NAAX,32481.88,31-45
823,CA02,140104409,LOB in,2020-05-16 04:19:55.750000000,2020,2960626409,2020-03-04,2020-04-22,2020-12-04,CA10,51581.985,16-30
824,U001,200726979,BJ'S  associates,2020-05-01 23:30:15.125000000,2020,1930724307,2020-03-30,2020-04-14,2020-03-30,NAA8,771.3,16-30
825,U001,CCCA02,KRAFT  llc,2020-05-12 00:55:13.250000000,2020,1930633951,2020-11-03,2020-04-15,2020-11-03,NAG2,16628.37,16-30
826,U001,100031704,DELHAIZE co,2020-06-02 20:28:05.750000000,2020,1930841875,2020-04-29,2020-05-14,2020-04-29,NAA8,125927.18,16-30
827,U001,200769623,WAL-MAR corporation,2020-04-22 10:19:45.625000000,2020,1930714298,2020-03-29,2020-04-13,2020-03-29,NAH4,13533.11,0-15
828,U001,200706844,WINC co,2020-03-20 05:26:13.500000000,2020,1930744185,2020-03-04,2020-04-18,2020-03-04,NAA8,3639.14,
829,U001,200705742,DOT trust,2020-06-03 01:45:49.125000000,2020,1930875502,2020-07-05,2020-05-27,2020-07-05,NAD1,102.08,0-15
830,U001,200078795,H T H us,2020-02-11 23:55:13.437500000,2020,1930669262,2020-03-18,2020-02-04,2020-03-18,NAA8,5612.16,0-15
831,U001,200781803,JRD trust,2020-04-03 19:48:47.500000000,2020,1930618279,2020-09-03,2020-03-24,2020-09-03,NAA8,10292.67,0-15
832,U001,200881076,ALBERT us,2020-06-24 06:30:27.000000000,2020,1930727166,2020-01-04,2020-04-16,2020-01-04,NAA8,39701.32,Greatar than 60
833,U001,200761734,H E BUT in,2020-04-12 15:22:38.000000000,2020,1930642153,2020-12-03,2020-03-27,2020-12-03,NAA8,55297.38,16-30
834,U001,200769623,WAL-MAR co,2020-06-21 10:50:37.250000000,2020,1930685142,2020-03-23,2020-07-04,2020-03-23,NAH4,11383.13,
835,U001,200769623,WAL-MAR corp,2020-04-20 03:05:47.375000000,2020,1930718106,2020-03-30,2020-04-14,2020-03-30,NAH4,1991.84,0-15
836,U001,200762301,C&S WH systems,2020-05-22 23:38:03.187500000,2020,1930832045,2020-04-28,2020-05-13,2020-04-28,NAC6,45529.77,0-15
837,U001,CCU002,KRFT FDS corp,2020-05-14 18:37:50.500000000,2020,1930567001,2020-02-29,2020-04-04,2020-02-29,NAG2,2807.84,31-45
838,U001,200732755,KROGER systems,2020-05-12 04:19:25.500000000,2020,1930601191,2020-05-03,2020-03-20,2020-05-03,NAA8,14189.05,46-60
839,U001,200974851,RESTA us,2020-07-10 18:32:28.968750000,2020,1930811889,2020-04-22,2020-07-05,2020-04-22,NAA8,2053.31,0-15
840,U001,200762301,C&S WH associates,2020-05-05 20:00:04.750000000,2020,1930782366,2020-04-14,2020-04-29,2020-04-14,NAC6,51340.44,0-15
841,U001,200705372,FR trust,2020-06-10 11:05:34.375000000,2020,1930584602,2020-02-03,2020-06-05,2020-02-03,NAGD,3382.64,0-15
842,U001,200726979,BJ'S  us,2020-04-04 15:18:27.000000000,2020,1930580061,2020-02-03,2020-03-17,2020-02-03,NAA8,171.92,16-30
843,U001,200769623,WAL-MAR associates,2020-02-05 20:43:09.414062500,2020,1930795029,2020-04-17,2020-02-05,2020-04-17,NAH4,16871.67,0-15
844,U001,200769623,WAL-MAR ,2020-05-06 14:25:33.125000000,2020,1930715974,2020-03-31,2020-04-15,2020-03-31,NAH4,58020.77,16-30
845,U001,200769623,WAL-MAR co,2020-06-20 05:18:42.000000000,2020,1930686254,2020-03-23,2020-07-04,2020-03-23,NAH4,25704.91,
846,U001,200705742,DOT foundation,2020-02-19 01:05:32.500000000,2020,1930669311,2020-03-18,2020-02-04,2020-03-18,NAA8,46849.22,16-30
847,U001,200093491,WISCO llc,2020-03-20 02:20:06.812500000,2020,1930637854,2020-11-03,2020-03-26,2020-11-03,NAA8,103125.0,
848,U001,200761734,H E BUT llc,2020-06-21 10:04:58.125000000,2020,1930674354,2020-03-22,2020-06-04,2020-03-22,NAA8,14812.16,16-30
849,U001,200769623,WAL-MAR co,2020-05-26 12:24:11.781250000,2020,1930883680,2020-10-05,2020-05-25,2020-10-05,NAH4,6532.6,0-15
850,U001,200769623,WAL-MAR ,2020-03-15 21:08:16.593750000,2020,1930582588,2020-02-28,2020-03-14,2020-02-28,NAH4,16921.67,0-15
851,U001,200418007,AM foundation,2020-02-28 20:28:21.500000000,2020,1930649355,2020-03-18,2020-02-04,2020-03-18,NAA8,154608.97,16-30
852,U001,200769623,WAL-MAR foundation,2020-05-02 04:18:54.250000000,2020,1930753151,2020-06-04,2020-04-21,2020-06-04,NAH4,58528.58,0-15
853,U001,200769623,WAL-MAR ,2020-05-28 02:36:11.226562500,2020,1930884985,2020-12-05,2020-05-27,2020-12-05,NAH4,13344.65,0-15
854,U001,200555117,BURR llc,2020-03-20 18:18:15.750000000,2020,1930665019,2020-03-18,2020-02-04,2020-03-18,NAA8,131115.3,46-60
855,U001,200726979,BJ'S  systems,2020-11-17 21:47:10.750000000,2020,1930828959,2020-04-26,2020-11-05,2020-04-26,NAA8,554.96,0-15
856,U001,200416837,DEC corp,2020-04-28 17:25:43.250000000,2020,1930675693,2020-03-20,2020-03-26,2020-03-16,NAM2,10253.19,31-45
857,U001,200769623,WAL-MAR systems,2020-05-17 05:38:59.343750000,2020,1930862810,2020-06-05,2020-05-21,2020-06-05,NAH4,26883.48,
858,U001,200769623,WAL-MAR co,2020-03-30 14:29:28.417968750,2020,1930652905,2020-03-15,2020-03-30,2020-03-15,NAH4,71.11,0-15
859,U001,200759878,SA in,2020-09-05 12:43:50.328125000,2020,1930701799,2020-03-25,2020-09-04,2020-03-25,NAH4,13976.96,0-15
860,U001,200758531,BRENH co,2020-03-28 19:44:11.937500000,2020,1930594339,2020-03-03,2020-03-18,2020-03-03,NAA8,15345.97,0-15
861,U001,200750051,ALBER co,2020-04-13 22:18:53.731933595,2020,1930718742,2020-03-30,2020-04-14,2020-03-30,NAA8,67245.48,
862,U001,200772670,ASSOCIAT llc,2020-12-23 11:05:43.125000000,2020,1930830556,2020-04-27,2020-12-05,2020-04-27,NAU5,77313.41,16-30
863,U001,200707822,PUBLI systems,2020-05-01 18:45:41.187500000,2020,1930750592,2020-05-04,2020-04-20,2020-05-04,NAA8,501.11,0-15
864,U001,200726979,BJ'S  llc,2020-04-10 03:51:20.625000000,2020,1930642837,2020-03-13,2020-03-28,2020-03-13,NAA8,33499.03,0-15
865,CA02,140104423,METRO  in,2020-05-07 13:06:00.250000000,2020,2960630381,2020-04-23,2020-04-05,2020-04-24,CA10,42318.99,31-45
866,U001,200744019,TARG us,2020-08-30 03:15:52.906250000,2020,1930821501,2020-04-24,2020-09-05,2020-04-24,NAA8,2080.58,
867,U001,200418007,AM ,2020-05-30 05:43:20.000000000,2020,1930652816,2020-03-15,2020-03-30,2020-03-15,NAA8,2579.09,Greatar than 60
868,U001,200726979,BJ'S  systems,2020-05-09 09:32:32.500000000,2020,1930773892,2020-09-04,2020-04-24,2020-09-04,NAA8,904.56,16-30
869,U001,200780383,MEIJ corp,2020-02-28 01:45:26.500000000,2020,1930671096,2020-03-19,2020-03-04,2020-03-19,NAA8,45756.21,
870,U001,200726979,BJ'S  corp,2020-03-28 12:59:35.125000000,2020,1930578036,2020-02-28,2020-03-14,2020-02-28,NAA8,430.13,0-15
871,U001,200712187,SPAR corp,2020-08-04 01:27:02.694824219,2020,1930699975,2020-03-24,2020-08-04,2020-03-24,NAA8,55669.62,0-15
872,CA02,140104423,METRO  systems,2020-05-03 06:31:46.000000000,2020,2960625935,2020-01-04,2020-04-13,2020-03-04,CA10,63421.127,16-30
873,U001,200881076,ALBERT in,2021-01-12 23:41:08.500000000,2020,1930709327,2020-03-27,2020-11-04,2020-03-27,NAA8,54700.74,Greatar than 60
874,U001,200759878,SA co,2020-04-26 09:28:49.500000000,2020,1930743398,2020-04-04,2020-04-19,2020-04-04,NAH4,25098.48,0-15
875,U001,200806580,BE llc,2020-04-22 11:34:38.000000000,2020,1930845882,2020-04-05,2020-05-19,2020-04-05,NAA8,5795.0,
876,U001,200786288,FAMILY corporation,2020-04-23 06:38:23.187500000,2020,1930802181,2020-04-20,2020-05-05,2020-04-20,NAC6,73033.34,
877,CA02,140104423,METRO  us,2020-03-05 20:14:40.750000000,2020,2960622904,2020-03-20,2020-02-04,2020-03-23,CA10,166843.971,31-45
878,U001,200704858,WAKE corp,2020-04-15 03:55:09.445312500,2020,1930718030,2020-03-30,2020-04-14,2020-03-30,NAA8,96857.1,0-15
879,U001,200726979,BJ'S  in,2020-05-01 21:23:28.500000000,2020,1930645787,2020-03-13,2020-03-28,2020-03-13,NAA8,225.51,31-45
880,U001,200772670,ASSOCIAT in,2020-05-23 02:41:40.500000000,2020,1930803467,2020-04-20,2020-05-05,2020-04-20,NAU5,401.74,16-30
881,U001,200769623,WAL-MAR associates,2020-05-04 06:13:45.373046875,2020,1930681131,2020-03-21,2020-05-04,2020-03-21,NAH4,4341.39,0-15
882,U001,200744019,TARG ,2020-05-07 22:41:21.000000000,2020,1930775743,2020-11-04,2020-04-26,2020-11-04,NAA8,1438.94,0-15
883,CA02,140104423,METRO  co,2020-10-09 05:47:23.750000000,2020,2960624751,2020-01-04,2020-11-04,2020-01-04,CA10,35547.589,
884,U001,100012482,UNI corporation,2020-03-29 18:06:15.625000000,2020,1930581923,2020-05-03,2020-03-20,2020-05-03,NAA8,18743.44,0-15
885,U001,200762301,C&S WH systems,2020-04-27 14:55:35.125000000,2020,1930761006,2020-08-04,2020-04-23,2020-08-04,NAC6,104360.23,0-15
886,U001,200769623,WAL-MAR us,2020-04-13 06:10:41.812500000,2020,1930739054,2020-02-04,2020-04-17,2020-02-04,NAH4,45747.27,
887,U001,200920735,ALBERT foundation,2020-04-14 22:07:25.250000000,2020,1930674256,2020-03-19,2020-03-04,2020-03-19,NAA8,68336.82,31-45
888,U001,200435191,C& trust,2020-05-21 23:32:10.937500000,2020,1930823121,2020-01-05,2020-05-16,2020-01-05,NAC6,118691.68,0-15
889,U001,200762301,C&S WH ,2020-05-22 01:28:40.750000000,2020,1930606710,2020-03-30,2020-04-30,2020-03-30,C129,53387.42,16-30
890,U001,200769623,WAL-MAR associates,2020-05-08 07:12:12.875000000,2020,1930773887,2020-12-04,2020-04-27,2020-12-04,NAH4,66600.51,0-15
891,U001,200726979,BJ'S  systems,2020-04-05 15:18:38.250000000,2020,1930574472,2020-02-27,2020-03-13,2020-02-27,NAA8,338.26,16-30
892,U013,140103335,PARAM co,2020-09-08 22:24:32.750000000,2020,1991840719,2020-09-03,2020-08-04,2020-09-03,NAVE,10944.3,31-45
893,U001,200418007,AM in,2020-04-04 02:23:15.500000000,2020,1930592652,2020-03-03,2020-03-18,2020-03-03,NAA8,7326.58,16-30
894,U001,200769623,WAL-MAR foundation,2020-04-22 02:04:38.187500000,2020,1930683578,2020-03-21,2020-05-04,2020-03-21,NAH4,46082.25,
895,U001,200726979,BJ'S  foundation,2020-05-22 13:08:42.250000000,2020,1930688756,2020-03-21,2020-05-04,2020-03-21,NAA8,319.93,16-30
896,U001,200769623,WAL-MAR co,2020-05-19 02:50:22.789062500,2020,1930854579,2020-05-05,2020-05-20,2020-05-05,NAH4,725.42,
897,U001,CCU013,KRAFT F llc,2020-11-15 02:16:54.500000000,2020,1930606546,2020-09-03,2020-09-03,2020-09-03,NAX2,16851.34,Greatar than 60
898,U001,200418007,AM systems,2020-05-26 22:39:53.750000000,2020,1930802074,2020-04-20,2020-05-05,2020-04-20,NAA8,15291.05,16-30
899,U001,200769623,WAL-MAR trust,2020-04-22 06:13:32.500000000,2020,1930716937,2020-03-29,2020-04-13,2020-03-29,NAH4,29600.48,0-15
900,CA02,140106376,ISLAND corp,2020-02-04 14:56:48.000000000,2020,2960618751,2020-05-03,2020-03-23,2020-03-13,CA10,51439.857,
901,U001,200769623,WAL-MAR foundation,2020-08-01 00:24:07.531250000,2020,1930818481,2020-04-23,2020-08-05,2020-04-23,NAH4,7243.24,
902,U001,200706844,WINC corp,2020-07-29 17:30:14.500000000,2020,1930690581,2020-03-25,2020-09-04,2020-03-25,NAA8,2924.67,
903,U001,200705742,DOT llc,2020-09-04 14:22:30.285156250,2020,1930613666,2020-06-03,2020-09-04,2020-06-03,NAAW,77222.68,0-15
904,U001,200772670,ASSOCIAT llc,2020-05-23 02:05:11.000000000,2020,1930773799,2020-10-04,2020-04-25,2020-10-04,NAU5,1957.44,16-30
905,U001,200704045,RA systems,2020-03-14 02:20:24.250000000,2020,1930620201,2020-07-03,2020-03-22,2020-07-03,NAA8,92270.98,
906,CA02,140105686,SYSC us,2020-04-02 01:37:42.750000000,2020,2960619131,2020-07-03,2020-03-22,2020-12-03,CA10,528.57,0-15
907,CA02,140106408,WAL-M in,2020-10-10 18:59:45.500000000,2020,2960626401,2020-02-04,2020-12-04,2020-02-04,CA10,44178.064,
908,U001,200799367,MCL in,2020-07-05 11:42:35.500000000,2020,1930641597,2020-12-03,2020-05-16,2020-12-03,NAGD,369.46,46-60
909,CA02,140104429,COSTCO associates,2020-04-07 04:18:03.500000000,2020,2960627171,2020-04-13,2020-04-27,2020-04-17,CA10,9245.81,
910,U001,200769623,WAL-MAR co,2020-04-19 02:05:08.250000000,2020,1930772124,2020-10-04,2020-04-25,2020-10-04,NAH4,30330.47,
911,U001,200779906,BOZZU co,2020-05-04 07:57:02.625000000,2020,1930724849,2020-03-31,2020-04-15,2020-03-31,NAX2,5.38,16-30
912,U001,200770677,KRAS associates,2020-05-20 12:23:07.062500000,2020,1930831819,2020-04-29,2020-05-14,2020-04-29,NAA8,5412.48,0-15
913,U001,200078795,H T H corp,2020-04-05 00:35:08.687500000,2020,1930626084,2020-09-03,2020-03-24,2020-09-03,NAA8,222.05,0-15
914,U001,200769623,WAL-MAR systems,2020-01-26 17:46:51.500000000,2020,1930665755,2020-03-18,2020-02-04,2020-03-18,NAH4,35.56,
915,U001,200704045,RA systems,2020-04-06 05:43:39.375000000,2020,1930765687,2020-10-04,2020-04-25,2020-10-04,NAA8,39869.37,
916,U001,200769623,WAL-MAR corp,2020-04-19 07:38:56.781250000,2020,1930710823,2020-03-30,2020-04-14,2020-03-30,NAH4,16537.69,0-15
917,U001,200769623,WAL-MAR systems,2020-04-17 18:44:42.070312500,2020,1930731574,2020-02-04,2020-04-17,2020-02-04,NAH4,8030.45,0-15
918,U001,200759878,SA corp,2020-04-05 01:00:20.250000000,2020,1930584512,2020-02-29,2020-03-15,2020-02-29,NAH4,40233.82,16-30
919,U001,200794332,COST associates,2020-05-18 08:40:36.000000000,2020,1930717749,2020-03-31,2020-04-15,2020-03-31,NAAX,2976.38,31-45
920,U001,200761734,H E BUT llc,2020-06-09 23:07:22.750000000,2020,1930855874,2020-05-05,2020-05-20,2020-05-05,NAA8,12877.49,16-30
921,U001,200772670,ASSOCIAT corporation,2020-05-26 02:18:21.500000000,2020,1930788739,2020-04-14,2020-04-29,2020-04-14,NAU5,142275.14,16-30
922,U001,200769623,WAL-MAR in,2020-03-21 21:17:40.415039062,2020,1930617993,2020-07-03,2020-03-22,2020-07-03,NAH4,4975.79,
923,U001,200769623,WAL-MAR corp,2020-06-01 11:22:38.875000000,2020,1930842056,2020-04-29,2020-05-14,2020-04-29,NAH4,64759.81,16-30
924,U001,200704858,WAKE foundation,2020-02-15 15:14:15.000000000,2020,1930593088,2020-03-03,2020-03-18,2020-03-03,NAA8,28366.02,
925,U001,200707822,PUBLI ,2020-10-29 12:54:07.875000000,2020,1930692375,2020-03-27,2020-11-04,2020-03-27,NAA8,4953.34,
926,U001,200743129,BROOKS trust,2020-05-27 00:41:26.125000000,2020,1930862202,2020-05-05,2020-05-20,2020-05-05,NAA8,45951.01,0-15
927,U001,200229974,DARDEN D systems,2020-05-16 06:31:39.000000000,2020,1930730871,2020-06-04,2020-04-21,2020-06-04,NAA8,2384.54,16-30
928,U001,200744019,TARG us,2020-04-19 19:47:35.265625000,2020,1930730471,2020-02-04,2020-04-17,2020-02-04,NAA8,32520.67,0-15
929,U001,200762301,C&S WH foundation,2020-09-29 12:57:09.843750000,2020,1930624046,2020-06-03,2020-10-05,2020-06-03,NAGD,2796.9,
930,U001,200772670,ASSOCIAT trust,2020-04-09 23:22:07.500000000,2020,1930606286,2020-06-03,2020-03-21,2020-06-03,NAU5,68196.69,16-30
931,U001,200744019,TARG foundation,2020-09-16 15:23:54.250000000,2020,1930819921,2020-04-24,2020-09-05,2020-04-24,NAA8,70342.84,0-15
932,U001,200769623,WAL-MAR corporation,2020-06-04 19:13:17.000000000,2020,1930881128,2020-10-05,2020-05-25,2020-10-05,NAH4,53326.6,0-15
933,U001,200900212,CASEY systems,2020-04-03 01:31:09.500000000,2020,1930731405,2020-01-04,2020-04-16,2020-01-04,NAA8,47580.25,
934,U001,200793568,SUPE corp,2020-10-29 03:38:13.468750000,2020,1930705827,2020-03-27,2020-11-04,2020-03-27,NAA8,118594.94,
935,U001,200729290,KROGER corp,2020-03-13 15:29:15.437500000,2020,1930585379,2020-02-03,2020-03-17,2020-02-03,NAA8,16943.11,
936,U001,200794332,COST ,2020-04-10 20:00:51.500000000,2020,1930587179,2020-03-03,2020-03-18,2020-03-03,NAAX,8793.09,16-30
937,U001,200769623,WAL-MAR corp,2020-05-21 18:52:48.718750000,2020,1930842447,2020-01-05,2020-05-16,2020-01-05,NAH4,661.11,0-15
938,U001,200762301,C&S WH foundation,2020-08-20 01:11:52.375000000,2020,1930690678,2020-03-24,2020-08-04,2020-03-24,NAC6,18800.22,16-30
939,U001,200744019,TARG ,2020-05-02 07:48:38.000000000,2020,1930764135,2020-09-04,2020-04-24,2020-09-04,NAA8,411.6,0-15
940,U001,200769623,WAL-MAR in,2020-05-13 02:42:13.500000000,2020,1930847395,2020-02-05,2020-05-17,2020-02-05,NAH4,39551.52,
941,U001,200803720,DEC foundation,2020-05-08 10:20:34.750000000,2020,1930617933,2020-07-03,2020-03-24,2020-01-03,NAM4,49.56,46-60
942,U001,100031704,DELHAIZE corp,2020-07-02 06:49:32.000000000,2020,1930815967,2020-04-23,2020-08-05,2020-04-23,NAA8,80941.51,
943,U001,200418007,AM systems,2020-08-11 13:35:34.000000000,2020,1930788844,2020-04-16,2020-06-20,2020-04-16,NAGD,22994.96,46-60
944,U001,200782772,ASSOC G corporation,2020-04-25 06:10:12.000000000,2020,1930621175,2020-08-03,2020-03-23,2020-08-03,NAA8,89335.01,31-45
945,U001,200561861,CO trust,2020-06-07 13:13:40.250000000,2020,1930822473,2020-04-28,2020-05-13,2020-04-28,NAA8,505.78,16-30
946,U001,200762301,C&S WH trust,2020-05-31 02:19:25.500000000,2020,1930838440,2020-04-30,2020-05-15,2020-04-30,NAC6,58935.67,16-30
947,U001,200794332,COST llc,2020-04-09 10:07:11.875000000,2020,1930585563,2020-03-03,2020-03-18,2020-03-03,NAAX,51407.61,16-30
948,U001,200769623,WAL-MAR us,2020-03-16 12:40:47.812500000,2020,1930583164,2020-02-28,2020-03-14,2020-02-28,NAH4,2373.96,0-15
949,U001,200769623,WAL-MAR trust,2020-05-19 12:58:21.242187500,2020,1930856031,2020-06-05,2020-05-21,2020-06-05,NAH4,7492.25,
950,U001,200769623,WAL-MAR associates,2020-04-22 10:57:41.750000000,2020,1930717313,2020-03-29,2020-04-13,2020-03-29,NAH4,7127.46,0-15
951,U001,200752302,KROGER ,2020-05-20 06:17:06.250000000,2020,1930832905,2020-04-28,2020-05-13,2020-04-28,NAA8,84786.8,0-15
952,U001,200769623,WAL-MAR llc,2020-04-01 07:02:59.125000000,2020,1930619970,2020-08-03,2020-03-23,2020-08-03,NAH4,22450.7,0-15
953,U001,100031704,DELHAIZE llc,2020-05-31 15:57:54.500000000,2020,1930813997,2020-04-22,2020-07-05,2020-04-22,NAA8,1205.34,
954,U001,200708511,UPPER co,2020-02-02 17:17:45.203125000,2020,1930783910,2020-04-17,2020-02-05,2020-04-17,NAA8,21041.34,
955,U001,200763814,SYSCO F foundation,2020-04-29 13:01:18.000000000,2020,1930652054,2020-03-21,2020-04-22,2020-03-21,NA32,7135.5,0-15
956,U001,200762301,C&S WH in,2020-05-29 04:49:08.875000000,2020,1930670454,2020-03-19,2020-05-23,2020-03-19,NAGD,26125.73,0-15
957,U001,200761734,H E BUT trust,2020-04-03 10:39:28.750000000,2020,1930594626,2020-03-03,2020-03-18,2020-03-03,NAA8,57421.89,16-30
958,U001,200769623,WAL-MAR systems,2020-04-27 05:44:41.734375000,2020,1930768166,2020-10-04,2020-04-25,2020-10-04,NAH4,661.11,0-15
959,U001,200762301,C&S WH foundation,2020-10-16 06:02:11.812500000,2020,1930818684,2020-04-25,2020-10-05,2020-04-25,NAC6,18941.51,0-15
960,U001,200772670,ASSOCIAT trust,2020-05-11 17:44:58.750000000,2020,1930763822,2020-07-04,2020-04-22,2020-07-04,NAU5,62695.84,16-30
961,U001,200820380,SMITH'S co,2020-05-26 05:05:23.312500000,2020,1930653020,2020-03-16,2020-05-20,2020-03-16,NAGD,10672.33,0-15
962,U001,200704045,RA in,2020-08-10 00:00:37.000000000,2020,1930705411,2020-03-26,2020-10-04,2020-03-26,NAA8,71007.87,
963,U001,200776463,KROGE trust,2020-04-05 20:58:43.750000000,2020,1930655231,2020-03-16,2020-03-31,2020-03-16,NAA8,71609.51,0-15
964,U001,200769623,WAL-MAR ,2020-09-20 11:46:29.875000000,2020,1930822232,2020-04-25,2020-10-05,2020-04-25,NAH4,1177.05,
965,U013,100047799,WALM corporation,2020-05-30 08:49:16.250000000,2020,1991840146,2020-03-15,2020-04-29,2020-03-15,NAVF,58838.4,31-45
966,U001,200759082,INGL corporation,2020-05-31 04:27:13.562500000,2020,1930861938,2020-06-05,2020-05-21,2020-06-05,NAA8,13293.72,0-15
967,U001,200794332,COST corp,2020-02-11 14:27:58.062500000,2020,1930789256,2020-04-17,2020-02-05,2020-04-17,NAAX,3107.78,0-15
968,U001,200771157,WEIS systems,2020-03-21 14:35:18.109375000,2020,1930595879,2020-04-03,2020-03-19,2020-04-03,NAA8,63301.92,0-15
969,U001,200750051,ALBER foundation,2020-05-05 07:12:34.500000000,2020,1930722983,2020-03-30,2020-04-14,2020-03-30,NAA8,20153.0,16-30
970,U001,200769623,WAL-MAR corporation,2020-05-26 12:24:11.781250000,2020,1930878196,2020-10-05,2020-05-25,2020-10-05,NAH4,8216.39,0-15
971,CA02,140106408,WAL-M us,2020-03-03 23:59:22.062500000,2020,2960617327,2020-03-03,2020-03-14,2020-04-03,CA10,38353.917,
972,U001,200707822,PUBLI trust,2020-04-29 23:37:32.000000000,2020,1930723625,2020-03-30,2020-04-14,2020-03-30,NAA8,68333.96,16-30
973,U001,200769623,WAL-MAR corporation,2020-02-03 10:04:34.109375000,2020,1930796309,2020-04-17,2020-02-05,2020-04-17,NAH4,32123.11,
974,U001,200769623,WAL-MAR corp,2020-10-21 02:50:45.625000000,2020,1930826728,2020-04-26,2020-11-05,2020-04-26,NAH4,171.06,
975,U001,200769623,WAL-MAR llc,2020-04-19 20:34:02.625000000,2020,1930768805,2020-10-04,2020-04-25,2020-10-04,NAH4,34656.99,
976,CA02,140104429,COSTCO systems,2020-03-27 16:52:23.000000000,2020,2960623674,2020-03-27,2020-04-16,2020-06-04,CA10,32641.056,
977,U001,200466603,SMITH'S corp,2020-05-04 23:46:27.875000000,2020,1930778792,2020-04-13,2020-04-28,2020-04-13,NAA8,100370.77,0-15
978,U001,200592182,DECA llc,2020-06-04 10:37:05.250000000,2020,1930876736,2020-07-05,2020-05-24,2020-01-05,NAM4,1161.96,0-15
979,U001,200769623,WAL-MAR us,2020-04-25 20:14:56.179687500,2020,1930773517,2020-10-04,2020-04-25,2020-10-04,NAH4,17281.07,0-15
980,U001,200416837,DEC co,2020-11-03 11:13:41.703125000,2020,1930873209,2020-07-05,2020-11-05,2020-01-05,NAM2,9838.63,
981,U001,200707822,PUBLI ,2020-05-06 23:25:38.062500000,2020,1930781792,2020-04-15,2020-04-30,2020-04-15,NAA8,100920.97,0-15
982,U001,CCU013,KRAFT F ,2020-04-18 03:01:42.500000000,2020,1930685653,2020-03-24,2020-03-24,2020-03-24,NAX2,55654.02,16-30
983,U002,200978592,PLAZA foundation,2020-03-29 01:37:54.500000000,2020,1990571808,2020-03-16,2020-04-20,2020-03-16,NAG2,115637.36,
984,U001,200723794,MID MO corp,2020-08-25 00:35:24.312500000,2020,1930690755,2020-03-25,2020-09-04,2020-03-25,NAA8,97848.23,
985,U001,200704045,RA us,2020-03-30 14:28:00.500000000,2020,1930717359,2020-03-29,2020-04-13,2020-03-29,NAA8,62835.41,
986,U001,200696090,UNITE us,2020-09-20 06:53:08.875000000,2020,1930674663,2020-03-26,2020-10-04,2020-03-26,NAA8,1712.18,
987,U013,100031686,EWT-EU llc,2020-04-21 22:59:15.875000000,2020,1991840488,2020-04-04,2020-04-05,2020-04-04,NAVE,2789.35,16-30
988,U001,100031704,DELHAIZE llc,2020-04-16 10:55:56.687500000,2020,1930778055,2020-04-13,2020-04-28,2020-04-13,NAA8,73542.9,
989,U001,200881076,ALBERT llc,2020-09-16 21:54:37.750000000,2020,1930821966,2020-04-23,2020-08-05,2020-04-23,NAA8,11703.38,31-45
990,U001,200793568,SUPE in,2020-05-03 01:53:49.250000000,2020,1930735177,2020-02-04,2020-04-17,2020-02-04,NAA8,1384.72,16-30
991,U001,200769623,WAL-MAR corporation,2020-04-27 21:07:20.289062500,2020,1930783805,2020-04-14,2020-04-29,2020-04-14,NAH4,1414.69,
992,U001,200875006,KROGER systems,2020-05-18 12:24:27.250000000,2020,1930778204,2020-11-04,2020-04-26,2020-11-04,NAA8,84691.93,16-30
993,U001,200769623,WAL-MAR us,2020-05-27 22:13:55.250000000,2020,1930885933,2020-11-05,2020-05-26,2020-11-05,NAH4,7850.87,0-15
994,U001,200769623,WAL-MAR us,2020-04-14 02:11:11.375000000,2020,1930731796,2020-04-04,2020-04-19,2020-04-04,NAH4,36016.97,
995,U001,200769623,WAL-MAR us,2020-03-16 16:35:07.375000000,2020,1930580219,2020-02-28,2020-03-14,2020-02-28,NAH4,1898.9,0-15
996,U001,200744019,TARG systems,2019-12-31 22:22:33.156250000,2020,1930655149,2020-03-17,2020-01-04,2020-03-17,NAA8,63596.57,
997,U001,200759878,SA corp,2020-05-29 10:29:00.500000000,2020,1930746181,2020-05-04,2020-05-20,2020-05-04,NAWP,123800.0,0-15
998,U001,200769623,WAL-MAR in,2020-05-14 00:24:20.968750000,2020,1930857151,2020-05-05,2020-05-20,2020-05-05,NAH4,38507.7,
999,U001,200769623,WAL-MAR systems,2020-04-22 02:04:38.187500000,2020,1930679094,2020-03-21,2020-05-04,2020-03-21,NAH4,40387.76,
1000,U001,200020431,DEC co,2020-04-22 23:11:14.250000000,2020,1930599746,2020-04-03,2020-03-24,2020-01-03,NAM4,9111.81,16-30
1001,CA02,140104423,METRO  foundation,2020-04-01 14:20:03.406250000,2020,2960621200,2020-03-13,2020-03-27,2020-03-17,CA10,35856.093,0-15
1002,U001,200769623,WAL-MAR us,2020-11-14 23:22:36.250000000,2020,1930710695,2020-03-28,2020-12-04,2020-03-28,NAH4,2921.11,
